todate,Ticker symbol,Security,SEC filings,GICS Sector,GICS Sub Industry,Address of Headquarters,Date first added,CIK,open,close,low,high,volume,Unnamed: 0.1,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Sentiment_Score,Pos_Neg
2016-01-22,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.65,13.56,13.47,13.72,169999800.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.8873,-1.0
2016-01-25,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.54,12.96,12.94,13.55,186419100.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-26,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.07,13.31,13.04,13.35,124246900.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.358375,0.5
2016-01-27,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.2,13.36,13.19,13.73,124095800.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.9954,1.0
2016-01-28,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.59,13.53,13.26,13.71,110996200.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.15835000000000002,0.0
2016-01-29,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.66,14.14,13.59,14.15,159984100.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.9945,1.0
2016-02-01,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,14.05,13.96,13.8,14.09,105739400.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.8116,1.0
2016-02-02,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.74,13.23,13.13,13.75,147101200.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.28,13.03,12.52,13.29,257664600.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.931075,1.0
2016-02-04,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.89,13.25,12.89,13.59,179394400.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.008250000000000035,0.0
2016-02-05,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.32,12.95,12.89,13.39,125842800.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.2975666666666667,0.3333333333333333
2016-02-08,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.67,12.27,12.13,12.7,221363600.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.41640000000000005,-0.3333333333333333
2016-02-09,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.99,12.2,11.96,12.43,247349000.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.017500000000000016,0.0
2016-02-10,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.42,11.98,11.91,12.54,227530000.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.9735499999999999,1.0
2016-02-11,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.46,11.16,10.99,11.55,375088700.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.17672500000000002,0.0
2016-02-12,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.48,11.95,11.4,12.03,245388400.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.9729,-1.0
2016-02-16,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.38,12.25,12.11,12.39,194306700.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.9737,-1.0
2016-02-17,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.57,12.56,12.47,12.69,221859400.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.9932,-1.0
2016-02-18,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.71,12.24,12.1,12.74,161539400.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-19,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.22,12.13,11.98,12.24,121045600.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.5108,1.0
2016-02-22,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.13,12.54,12.13,12.54,88865500.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.13094,-0.2
2016-02-23,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.47,12.16,12.1,12.48,104498700.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.9647,-1.0
2016-02-24,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.96,12.13,11.65,12.15,159552800.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,-0.0005999999999999894,0.0
2016-02-25,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.14,12.32,12.09,12.33,103054600.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.49,12.7,12.4,12.95,160314400.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.993,1.0
2016-02-29,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.7,12.52,12.51,12.86,123661100.0,193,2015/12/31,146000000000.0,0,0,6,0,0.0,0.0,613000000000.0,0,151000000000.0,2204000000.0,0.0,0,0,4861000000,31842000000,22154000000,-597000000,261000000,9485000000.0,69761000000.0,0,0.0,6266000000,3768000000.0,8345000000,0,-56263000000.0,730000000,105000000000.0,1530000000000.0,0,0,-26755000000,20764000000,27730000000.0,48585000000.0,-54954000000.0,15888000000,3340000000,14405000000,16149000000,58312000000,0,0,0,109000000000.0,0,1200000000000.0,-5674000000,78324000000,1309000000,0.0,-381000000,3995000000,24,9,17,0.0,0,88564000000.0,590000000,56358000000,202000000000.0,7744000000.0,2140000000000.0,0.0,0,256000000000.0,1890000000000.0,2140000000000.0,93056000000.0,0.0,0.0,0.0,0.0,0.6437,1.0
