date,GICS Sector,GICS Sub Industry,Address of Headquarters,Date first added,CIK,open,low,high,volume,SMA_100,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CUMLOGRET_1,SMA_55_CUMLOGRET,Unnamed: 0,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,Earnings Per Share,Estimated Shares Outstanding,close
2013-01-15,0,0,0,0,70858,11.38,11.3,11.62,126058300.0,9.7378,10.960938712706064,11.581,12.201061287293935,10.708251226905034,0.4750024710175919,55.788889830531005,0.321658691447249,-0.0904868605146093,0.4121455519618583,-0.3063381297771385,-0.4126014500631446,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.55
2013-01-16,0,0,0,0,70858,11.58,11.47,11.79,164579300.0,9.7737,11.055376231459736,11.62,12.184623768540265,9.718137152155998,0.6416872693950261,59.60655392447638,0.3109636164993716,-0.0809455483699893,0.391909164869361,-0.2866203885215005,-0.4083230121188816,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.78
2013-01-17,0,0,0,0,70858,11.69,11.17,11.7,323622200.0,9.8043,11.04299389182958,11.616,12.18900610817042,9.865807647562322,0.2068094081293201,49.58291910558557,0.2591544994718422,-0.106203732318015,0.3653582317898572,-0.3299923206750285,-0.4046959328385849,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.28
2013-01-18,0,0,0,0,70858,11.26,11.02,11.33,179971800.0,9.8342,11.032697968322587,11.6135,12.194302031677411,10.00218765535649,0.0923740154347554,47.190021518525015,0.2044418921201085,-0.128733071735799,0.3331749638559075,-0.3424813322458032,-0.4010582522856231,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.14
2013-01-22,0,0,0,0,70858,11.12,11.09,11.36,137242700.0,9.8661,11.014085454570113,11.605,12.195914545429888,10.183792252130765,0.2842327609193564,51.00930229744905,0.175998203828918,-0.1257414080215916,0.3017396118505097,-0.3238058228175295,-0.3974754320087156,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.35
2013-01-23,0,0,0,0,70858,11.38,11.23,11.44,121638200.0,9.8996,11.031835441828113,11.6115,12.191164558171888,9.98431827364059,0.3348182605782033,52.24898803622049,0.1572916309075704,-0.1155583847543513,0.2728500156619218,-0.3176573625170771,-0.3945822486164716,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.42
2013-01-24,0,0,0,0,70858,11.45,11.42,11.67,127870800.0,9.9353,11.068347417666748,11.6255,12.18265258233325,9.585008512894076,0.4142963677920477,54.20986018792914,0.1496179155884807,-0.0985856800587529,0.2482035956472336,-0.3080712324639735,-0.3917189599056176,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.53
2013-01-25,0,0,0,0,70858,11.69,11.51,11.72,100171600.0,9.9715,11.073713170360604,11.6295,12.185286829639397,9.558223993110536,0.4914535578270497,55.80881735809533,0.1490801851750784,-0.0792987283777241,0.2283789135528026,-0.3002958153211761,-0.3885287696071811,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.62
2013-01-28,0,0,0,0,70858,11.64,11.43,11.67,91304200.0,10.0072,11.074770317795773,11.63,12.185229682204229,9.54823185217933,0.3649207662993559,52.72457727294696,0.1357918757608747,-0.0740696302335423,0.209861505994417,-0.3124171758535208,-0.3859098719667641,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.48
2013-01-29,0,0,0,0,70858,11.42,11.4,11.58,96824100.0,10.0422,11.091109314343736,11.6365,12.181890685656263,9.37379256058546,0.36569260912137,52.92469939867789,0.1246310421655767,-0.0681843710630722,0.192815413228649,-0.3115464748842768,-0.3819277257241112,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.49
2013-01-30,0,0,0,0,70858,11.49,11.35,11.54,89130200.0,10.076,11.068277447914484,11.625,12.181722552085516,9.578022401471236,0.2799622100072875,50.39746376582679,0.1056915737685155,-0.0696990715681067,0.1753906453366223,-0.3211661380467562,-0.378432959624511,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.38
2013-01-31,0,0,0,0,70858,11.32,11.22,11.36,97024700.0,10.109699999999998,11.050334904690027,11.5895,12.128665095309971,9.304371979981395,0.2500765513714661,49.02239286711599,0.0848621717620581,-0.0724227788596513,0.1572849506217095,-0.3264524939699043,-0.3751115964221534,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.32
2013-02-01,0,0,0,0,70858,11.41,11.37,11.73,161141300.0,10.1433,11.061709790505766,11.577,12.092290209494234,8.901964403459164,0.6290534901978273,57.19734405106334,0.0986868605403383,-0.0468784720650969,0.1455653326054352,-0.2925803891353152,-0.3710970894332541,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.71
2013-02-04,0,0,0,0,70858,11.58,11.46,11.69,139733000.0,10.1701,11.09094637280007,11.5455,12.00005362719993,7.874126321076263,0.4279512954241692,51.91036359325089,0.0900459544772775,-0.0444155025025261,0.1344614569798037,-0.3124171758535208,-0.3673267007781238,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.48
2013-02-05,0,0,0,0,70858,11.59,11.56,11.98,187785900.0,10.2031,11.123587797943944,11.535,11.946412202056058,7.133284821084656,0.9192875153870524,59.00708118808984,0.1141586810150236,-0.016242220771824,0.1304009017868477,-0.2781672528104423,-0.3622586377699244,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.88
2013-02-06,0,0,0,0,70858,11.73,11.73,11.97,173626800.0,10.2321,11.131457608225,11.5325,11.933542391775005,6.954994871450285,0.995583519538515,59.805565971086594,0.1357380686897258,0.0042697335223024,0.1314683351674233,-0.2739673306351164,-0.3573153408986437,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.93
2013-02-07,0,0,0,0,70858,11.97,11.73,11.98,173209900.0,10.2608,11.133519368741997,11.553,11.972480631258003,7.261847680394775,0.8420896921263069,57.62955898066728,0.1439186365979416,0.0099602411444146,0.133958395453527,-0.2815399372890815,-0.3525696349828324,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.84
2013-02-08,0,0,0,0,70858,11.86,11.72,11.9,145321100.0,10.2844,11.134598514616188,11.552,11.969401485383814,7.226480010107566,0.7491605891252834,55.68989180444088,0.1423060486445724,0.0066781225528363,0.135627926091736,-0.2883196242744603,-0.3486702653492207,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.76
2013-02-11,0,0,0,0,70858,11.73,11.67,11.9,103510800.0,10.3075,11.125948860131055,11.5635,12.001051139868943,7.567797636856385,0.8388175380925852,57.61048364025055,0.147398111659518,0.0094161484542255,0.1379819632052924,-0.2798521731753619,-0.3448832077535926,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,11.86
2013-02-12,0,0,0,0,70858,11.87,11.78,12.34,232173900.0,10.337,11.075361498275251,11.6025,12.129638501724743,9.086636530484745,1.1141649660207362,64.13886592873315,0.1808189802705495,0.0342696136522056,0.1465493666183439,-0.2474976297542051,-0.3407703082820282,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,12.25
2013-02-13,0,0,0,0,70858,12.35,12.05,12.42,192742500.0,10.3664,11.052216076258247,11.633500000000002,12.214783923741756,9.993276722254766,0.961478442880822,62.02854374185302,0.1985610399484727,0.041609338664103,0.1569517012843696,-0.2540496597455054,-0.3370168691936847,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,12.17
2013-02-14,0,0,0,0,70858,12.09,12.07,12.27,144104800.0,10.3948,11.033200679831545,11.651,12.268799320168457,10.605086604900126,0.8876663378889692,60.948734919231406,0.2070078269901678,0.0400449005646385,0.1669629264255293,-0.2573418437889823,-0.3332127598865611,190,148579000000.0,0.0,0.0,2.0,5000000.0,0.0,10.0,626626000000.0,0.0,158142000000.0,3753000000.0,102.0,0.0,0.0,5618000000.0,17826000000.0,3072000000.0,-731000000.0,2070000000.0,11858000000.0,69976000000.0,0.0,0.0,-1116000000.0,6684000000.0,12991000000.0,0.0,-37463000000.0,24061000000.0,119603000000.0,1550507000000.0,0.0,0.0,-28811000000.0,-9350000000.0,-16056000000.0,42416000000.0,-34979000000.0,4188000000.0,-43450000000.0,2760000000.0,6258000000.0,71467000000.0,0.0,0.0,0.0,150112000000.0,0.0,1105261000000.0,-2797000000.0,72469000000.0,2479000000.0,0.0,-6473000000.0,9433000000.0,3.0,1.0,4.0,60.0,0.0,62843000000.0,667000000.0,70829000000.0,323990000000.0,0.0,2209974000000.0,0.0,0.0,236956000000.0,1973018000000.0,2209974000000.0,100078000000.0,0.0,0.26,16107692307.7,12.13
